quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Integrability,depend,depending,is depending on your dev config):,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=is%20depending%20on%20your%20dev%20config%29%3A
Integrability,depend,dependent,"run all the dependent steps for testing Batch such as creating credentials,",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=run%20all%20the%20dependent%20steps%20for%20testing%20Batch%20such%20as%20creating%20credentials%2C
Integrability,depend,dependent,that the changes in the PR are dependent on the changes in another PR,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=that%20the%20changes%20in%20the%20PR%20are%20dependent%20on%20the%20changes%20in%20another%20PR
Integrability,message,message,should reference that PR in your commit message with “Stacked on #9883”,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=should%20reference%20that%20PR%20in%20your%20commit%20message%20with%20%E2%80%9CStacked%20on%20%239883%E2%80%9D
Integrability,message,message,"For the PR commit message, we want the message to be descriptive of the complete",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=For%20the%20PR%20commit%20message%2C%20we%20want%20the%20message%20to%20be%20descriptive%20of%20the%20complete
Integrability,message,message,omit the commit message,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=omit%20the%20commit%20message
Integrability,message,message,specific member of the team in the message to get their attention with “@user”,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=specific%20member%20of%20the%20team%20in%20the%20message%20to%20get%20their%20attention%20with%20%E2%80%9C%40user%E2%80%9D
Integrability,message,message,"If the changes are user-facing, then add a line in your commit message that",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=If%20the%20changes%20are%20user-facing%2C%20then%20add%20a%20line%20in%20your%20commit%20message%20that
Integrability,integrat,integration,Our continuous integration (CI) system watches for new PRs,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Our%20continuous%20integration%20%28CI%29%20system%20watches%20for%20new%20PRs
Integrability,integrat,integration,"Once a PR has been approved, our continuous integration service (CI) will squash",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Once%20a%20PR%20has%20been%20approved%2C%20our%20continuous%20integration%20service%20%28CI%29%20will%20squash
Integrability,message,message,"If this batch fails, a Zulip message will be sent to the entire team linking to the UI for the",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=If%20this%20batch%20fails%2C%20a%20Zulip%20message%20will%20be%20sent%20to%20the%20entire%20team%20linking%20to%20the%20UI%20for%20the
Integrability,message,message,We should never ignore this message,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=We%20should%20never%20ignore%20this%20message
Modifiability,refactor,refactoring,Sometimes large formatting or refactoring commits can muddle the git history,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Sometimes%20large%20formatting%20or%20refactoring%20commits%20can%20muddle%20the%20git%20history
Modifiability,config,configure,"To configure `git blame` to ignore these commits, run",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=To%20configure%20%60git%20blame%60%20to%20ignore%20these%20commits%2C%20run
Modifiability,config,config,git config blame,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=git%20config%20blame
Modifiability,config,configure,Install and configure tools necessary for working on the Hail Services:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Install%20and%20configure%20tools%20necessary%20for%20working%20on%20the%20Hail%20Services%3A
Modifiability,config,config,gcloud config set project hail-vdc,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=gcloud%20config%20set%20project%20hail-vdc
Modifiability,config,configure-docker,gcloud auth -q configure-docker us-docker,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=gcloud%20auth%20-q%20configure-docker%20us-docker
Modifiability,config,configure,bashrc` to configure your shell and environment for,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=bashrc%60%20to%20configure%20your%20shell%20and%20environment%20for
Modifiability,config,config,is depending on your dev config):,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=is%20depending%20on%20your%20dev%20config%29%3A
Modifiability,config,configure,"To submit jobs to your dev namespace, you need to configure your local hail",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=To%20submit%20jobs%20to%20your%20dev%20namespace%2C%20you%20need%20to%20configure%20your%20local%20hail
Modifiability,config,config,hailctl dev config set default_namespace <my_namespace>,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=hailctl%20dev%20config%20set%20default_namespace%20%3Cmy_namespace%3E
Modifiability,variab,variable,You can also use the `HAIL_DEFAULT_NAMESPACE` environment variable to alter,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=You%20can%20also%20use%20the%20%60HAIL_DEFAULT_NAMESPACE%60%20environment%20variable%20to%20alter
Safety,avoid,avoid,avoid bugs and unintentional breaking changes,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=avoid%20bugs%20and%20unintentional%20breaking%20changes
Security,access,access,"After this dev deploy completes, you should be able to access your namespace",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=After%20this%20dev%20deploy%20completes%2C%20you%20should%20be%20able%20to%20access%20your%20namespace
Testability,test,test,"(To test installation, run `kubectl` in a terminal window)",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=%28To%20test%20installation%2C%20run%20%60kubectl%60%20in%20a%20terminal%20window%29
Testability,log,login,gcloud auth login,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=gcloud%20auth%20login
Testability,test,tests,"For a compiler project, you can build and run the tests locally on your",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=For%20a%20compiler%20project%2C%20you%20can%20build%20and%20run%20the%20tests%20locally%20on%20your
Testability,test,tests,Run the Scala query compiler tests:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20the%20Scala%20query%20compiler%20tests%3A
Testability,test,test,make -C hail jvm-test,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=make%20-C%20hail%20jvm-test
Testability,test,tests,Run the Scala file system tests:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20the%20Scala%20file%20system%20tests%3A
Testability,test,test,make -C hail fs-jvm-test,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=make%20-C%20hail%20fs-jvm-test
Testability,test,tests,Note that the file system tests depend on remote test resources which are automatically cleaned up,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Note%20that%20the%20file%20system%20tests%20depend%20on%20remote%20test%20resources%20which%20are%20automatically%20cleaned%20up
Testability,test,test,To force re-upload of these remote test resources delete,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=To%20force%20re-upload%20of%20these%20remote%20test%20resources%20delete
Testability,test,test-resources,`hail/upload-remote-test-resources`,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=%60hail/upload-remote-test-resources%60
Testability,test,tests,Run the Python query tests using the Spark backend in local mode:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20the%20Python%20query%20tests%20using%20the%20Spark%20backend%20in%20local%20mode%3A
Testability,test,tests,Run the Python query tests [matching a pattern](https://docs,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20the%20Python%20query%20tests%20%5Bmatching%20a%20pattern%5D%28https%3A//docs
Testability,test,tests,Run the Python query tests [in a particular,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20the%20Python%20query%20tests%20%5Bin%20a%20particular
Testability,test,test,make -C hail pytest PYTEST_TARGET=test/hail/table/test_table,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=make%20-C%20hail%20pytest%20PYTEST_TARGET%3Dtest/hail/table/test_table
Testability,test,tests,"Run the Python copy tool and sync tool tests which test transfers of data between GCS, S3, ABS, and",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20the%20Python%20copy%20tool%20and%20sync%20tool%20tests%20which%20test%20transfers%20of%20data%20between%20GCS%2C%20S3%2C%20ABS%2C%20and
Testability,test,test-resources,about deleting `hail/upload-remote-test-resources`,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=about%20deleting%20%60hail/upload-remote-test-resources%60
Testability,test,tests,Run the Python query tests using the Batch backend and a production instance of Hail Batch,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20the%20Python%20query%20tests%20using%20the%20Batch%20backend%20and%20a%20production%20instance%20of%20Hail%20Batch
Testability,test,tests,Run the Python query documentation tests:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20the%20Python%20query%20documentation%20tests%3A
Testability,test,test,"Production, test and development versions of Hail Batch share one Kubernetes",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Production%2C%20test%20and%20development%20versions%20of%20Hail%20Batch%20share%20one%20Kubernetes
Testability,test,test,These are ephemeral namespaces used to test PRs,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=These%20are%20ephemeral%20namespaces%20used%20to%20test%20PRs
